"NPCList":[
{"id":"100001","s3DModel":"TL_ysky","sMaxImage":"B100001","sAllImage":"100001","sMemberImage":"M100001","sSmallImage":"S100001","iFriendly":"0","sNpcName":"厲蒼天","sIntroduction":"本名厲蒼天，天龍八部之首，天龍教創教者。在許多江湖人心中，天王就是邪惡的化身、武林大魔頭。但很少有人知道天王心中的宏圖偉業，要在遙遠的西方，創建一個沒有紛爭的理想國。","iGenderType":"1","iMartialType":"1","sTitle":"天王","AfterStoryID":"0"}
{"id":"100012","s3DModel":"TL_eastxi","sMaxImage":"B100012","sAllImage":"100012","sMemberImage":"M100012","sSmallImage":"S100012","iFriendly":"0","sNpcName":"東方曦","sIntroduction":"與卓人清並列當年少年英雄會的冠軍，為人忠厚耿直，性格木訥。受師命臥底於西域天龍教，後因認同天王理念而產生了動搖。深愛著妻子宮夕瑤。後因龍王與玄冥子安排的毒計，陷身於莫大災禍之中，終為正邪兩道所不容。","iGenderType":"1","iMartialType":"1","sTitle":"左護法","AfterStoryID":"0"}
{"id":"100013","s3DModel":"TL_gongxiyao","sMaxImage":"B100013","sAllImage":"100013","sMemberImage":"M100013","sSmallImage":"S100013","iFriendly":"0","sNpcName":"宮夕瑤","sIntroduction":"天王義女，也是東方曦的妻子，溫柔，貌美，體貼。外柔內剛，有著極為堅強的內心。師承百花樓，是乾達婆、緊那羅還有仙音的師妹。","iGenderType":"0","iMartialType":"1","sTitle":"玉笛雅仙","AfterStoryID":"0"}
{"id":"100014","s3DModel":"Player","sMaxImage":"B100014","sAllImage":"100014","sMemberImage":"M100014","sSmallImage":"S100014","iFriendly":"0","sNpcName":"東方未明","sIntroduction":"初出江湖的少年，胸懷壯志，一心想要成為像小蝦米那樣的大英雄。","iGenderType":"1","iMartialType":"2","sTitle":"江湖遊俠","AfterStoryID":"0"}
{"id":"100015","s3DModel":"Xyg_Xuan","sMaxImage":"B100015","sAllImage":"100015","sMemberImage":"M100015","sSmallImage":"S800015","iFriendly":"1","sNpcName":"谷月軒","sIntroduction":"逍遙谷第四代大弟子，溫文儒雅，氣宇軒昂。曾與師弟荊棘、師妹衛紫綾在數年前大破辟邪宮陰謀，是當代武林的傳奇人物。雖在辟邪宮一役中強使萬象歸一而使經脈受損、終身難至絕頂高手之境，其實力仍不可小覷。","iGenderType":"1","iMartialType":"2","sTitle":"逍遙大儒俠","AfterStoryID":"0"}
{"id":"100016","s3DModel":"Xyg_Gingi","sMaxImage":"B100016","sAllImage":"100016","sMemberImage":"M100016","sSmallImage":"S800016","iFriendly":"1","sNpcName":"荊棘","sIntroduction":"逍遙谷第四代二弟子，擅使刀劍，武藝十分高強。他的性格就像一團烈火，容易灼傷別人、也容易灼傷自己。然而在與谷月軒與衛紫綾、還有師弟東方未明的相處之中，逐漸變得溫和，至今已是威望武功皆首屈一指的人物。","iGenderType":"1","iMartialType":"2","sTitle":"刀劍金蛟","AfterStoryID":"0"}
{"id":"100017","s3DModel":"Xyg_master","sMaxImage":"B100017","sAllImage":"100017","sMemberImage":"M100017","sSmallImage":"S100017","iFriendly":"1","sNpcName":"無瑕子","sIntroduction":"逍遙谷第三代掌門，年近七十，武學造詣極高，曾與其交過手的前輩幾乎均已仙逝，故無人知道其武功現在已至何等境地。在江湖上德高望重，近年來已不太出谷，專心研究琴、棋、書、畫。","iGenderType":"1","iMartialType":"2","sTitle":"逍遙散人","AfterStoryID":"0"}
{"id":"100018","s3DModel":"Xyg_Xuanmin","sMaxImage":"B100018","sAllImage":"100018","sMemberImage":"M100018","sSmallImage":"S100018","iFriendly":"0","sNpcName":"玄冥子","sIntroduction":"無瑕子的師弟，原本也是逍遙谷傳人，在無瑕子跟蕭瀟之間，有著一段不為人知的糾葛。後叛出逍遙谷，投奔天龍教，為人陰狠，十分懂得利用人性的弱點。身具百年前失傳的「化功大法」絕活，並擅於用毒。","iGenderType":"1","iMartialType":"1","sTitle":"辣手毒心","AfterStoryID":"0"}
{"id":"100019","s3DModel":"Xyg_Hu","sMaxImage":"B100019","sAllImage":"100019","sMemberImage":"M100019","sSmallImage":"S100019","iFriendly":"1","sNpcName":"老胡","sIntroduction":"逍遙谷的僕人，平日張羅打點谷內日常事務。十分擅長鑄造，常打造兵器下山販售，維持谷內的開銷。身世不詳，似乎家學淵源，有一把家傳的冷月寶刀，刀法實力，極其深厚。","iGenderType":"1","iMartialType":"2","sTitle":"逍遙忠僕","AfterStoryID":"0"}
{"id":"100020","s3DModel":"Xyg_Xiao","sMaxImage":"0","sAllImage":"0","sMemberImage":"0","sSmallImage":"0","iFriendly":"0","sNpcName":"蕭瀟","sIntroduction":"身世不詳。與無瑕子，玄冥子之間，有著不為人知的糾葛。","iGenderType":"0","iMartialType":"2","sTitle":"白髮魔女","AfterStoryID":"0"}
{"id":"100021","s3DModel":"Xyg_wanglong","sMaxImage":"B100021","sAllImage":"100021","sMemberImage":"M100021","sSmallImage":"S100021","iFriendly":"1","sNpcName":"王蓉","sIntroduction":"塞外好漢王虎之女，逍遙谷的小師妹。天資靈慧聰穎，嬌美頑皮。精於廚藝，口才極好。","iGenderType":"0","iMartialType":"2","sTitle":"俏江南","AfterStoryID":"0"}
{"id":"100022","s3DModel":"Etc_54jie","sMaxImage":"B100022","sAllImage":"100022","sMemberImage":"M100022","sSmallImage":"S100022","iFriendly":"0","sNpcName":"賈雲長","sIntroduction":"五嶽四龍之一，渾號「日月大刀」。","iGenderType":"1","iMartialType":"0","sTitle":"日月大刀","AfterStoryID":"0"}
{"id":"100023","s3DModel":"Etc_54lei","sMaxImage":"B100023","sAllImage":"100023","sMemberImage":"M100023","sSmallImage":"S100023","iFriendly":"0","sNpcName":"雷震天","sIntroduction":"五嶽四龍之一，渾號「轟天槌」。","iGenderType":"1","iMartialType":"0","sTitle":"轟天槌","AfterStoryID":"0"}
{"id":"100024","s3DModel":"Etc_54zhao","sMaxImage":"B100024","sAllImage":"100024","sMemberImage":"M100024","sSmallImage":"S100024","iFriendly":"0","sNpcName":"趙驚風","sIntroduction":"五嶽四龍之一，渾號「快捷一陣風」。","iGenderType":"1","iMartialType":"0","sTitle":"快捷一陣風","AfterStoryID":"0"}
{"id":"100025","s3DModel":"Etc_54sai","sMaxImage":"B100025","sAllImage":"100025","sMemberImage":"M100025","sSmallImage":"S100025","iFriendly":"0","sNpcName":"賽飛鴻","sIntroduction":"五嶽四龍之一，渾號「萬夫莫敵」。","iGenderType":"1","iMartialType":"0","sTitle":"萬夫莫敵","AfterStoryID":"0"}
{"id":"100026","s3DModel":"Wyg_Wine","sMaxImage":"B100026","sAllImage":"100026","sMemberImage":"M100026","sSmallImage":"S100026","iFriendly":"1","sNpcName":"醉仙","sIntroduction":"忘憂七賢之一，嗜酒如命，每逢酒中知己便不醉無休。忘憂谷內武功最高者，身負醉拳與醉棍的絕學，卻絕不在人前顯露。惟有能在划拳上贏得他心服口服，才有緣得見。","iGenderType":"1","iMartialType":"29","sTitle":"忘憂七賢","AfterStoryID":"0"}
{"id":"100027","s3DModel":"Wyg_Chess","sMaxImage":"B100027","sAllImage":"100027","sMemberImage":"M100027","sSmallImage":"S100027","iFriendly":"1","sNpcName":"橘叟","sIntroduction":"忘憂七賢之一，最擅棋藝。更能以棋子為暗器，施展「滿天流星」「滿天花雨」的絕技。","iGenderType":"1","iMartialType":"29","sTitle":"忘憂七賢","AfterStoryID":"0"}
{"id":"100028","s3DModel":"Wyg_Doctor","sMaxImage":"B100028","sAllImage":"100028","sMemberImage":"M100028","sSmallImage":"S100028","iFriendly":"1","sNpcName":"神醫","sIntroduction":"忘憂七賢之一，沈湘芸之父，懸壺濟世的名醫，忘憂七賢中在江湖走動最多的一人。","iGenderType":"1","iMartialType":"29","sTitle":"忘憂七賢","AfterStoryID":"0"}
{"id":"100029","s3DModel":"Wyg_Music","sMaxImage":"B100029","sAllImage":"100029","sMemberImage":"M100029","sSmallImage":"S100029","iFriendly":"1","sNpcName":"仙音","sIntroduction":"忘憂七賢之一，精於音律。傳說她所彈奏的樂曲有如天籟之音，能控制人的喜怒哀樂。","iGenderType":"0","iMartialType":"29","sTitle":"忘憂七賢","AfterStoryID":"0"}
{"id":"100030","s3DModel":"Wyg_Book","sMaxImage":"B100030","sAllImage":"100030","sMemberImage":"M100030","sSmallImage":"S100030","iFriendly":"1","sNpcName":"書生","sIntroduction":"忘憂七賢之一，落筆如神，行草隸篆皆有所長，能盡摹天下名帖。少年時也曾是江湖遊俠，與丐幫長老李浩相交莫逆。","iGenderType":"1","iMartialType":"29","sTitle":"忘憂七賢","AfterStoryID":"0"}
{"id":"100031","s3DModel":"Wyg_Paint","sMaxImage":"B100031","sAllImage":"100031","sMemberImage":"M100031","sSmallImage":"S100031","iFriendly":"1","sNpcName":"丹青","sIntroduction":"忘憂七賢之一，畫壇怪才，從天龍八部圖中自創拳法「天龍八部功」。","iGenderType":"1","iMartialType":"29","sTitle":"忘憂七賢","AfterStoryID":"0"}
{"id":"100032","s3DModel":"Wyg_Flower","sMaxImage":"B100032","sAllImage":"100032","sMemberImage":"M100032","sSmallImage":"S100032","iFriendly":"0","sNpcName":"花翁","sIntroduction":"居住於洛陽城，熱愛園藝的男子，自從見到任清璇以後，就為她的氣質與美貌深深著迷，相信自己見到了傳說中的「姚黃仙子」。看似平凡，其實是一位深藏不露的武林高人，懂得失傳已久的「百花錯拳」。","iGenderType":"1","iMartialType":"29","sTitle":"忘憂七賢","AfterStoryID":"0"}
{"id":"100033","s3DModel":"Wyg_yPoison","sMaxImage":"B100033","sAllImage":"100033","sMemberImage":"M100033","sSmallImage":"S100033","iFriendly":"1","sNpcName":"沈瀾","sIntroduction":"怪醫之女，個性怪癖，最喜歡鑽研毒術，隱居在谷外的大森林中。","iGenderType":"1","iMartialType":"0","sTitle":"怪醫少女","AfterStoryID":"0"}
{"id":"100034","s3DModel":"SwordHoly","sMaxImage":"B100034","sAllImage":"100034","sMemberImage":"M100034","sSmallImage":"S100034","iFriendly":"0","sNpcName":"劍聖","sIntroduction":"少時便名噪江湖，劍法精妙，無人能當，世人皆稱之為劍聖，真名已佚，後厭倦江湖，十年前隱居劍廬。","iGenderType":"1","iMartialType":"0","sTitle":"花仙","AfterStoryID":"0"}
{"id":"100035","s3DModel":"Wyg_sheng","sMaxImage":"B100035","sAllImage":"100035","sMemberImage":"M100035","sSmallImage":"S100035","iFriendly":"1","sNpcName":"沈湘芸","sIntroduction":"嫻雅端秀，為忘憂谷神醫之女。通靈體質，平素溫和善良，有些小任性。但對厭惡的人事物毫不假以辭色。喜歡研究新的丹藥，有收集傘的嗜好。","iGenderType":"0","iMartialType":"29","sTitle":"小醫仙","AfterStoryID":"0"}
{"id":"100036","s3DModel":"WD_Gushi","sMaxImage":"B100036","sAllImage":"100036","sMemberImage":"M100036","sSmallImage":"S100036","iFriendly":"1","sNpcName":"古實","sIntroduction":"武當派古葉之子，為人正直憨厚。武功雖平平，不過生性不服輸，苦幹實練，有朝一日終可有所成，非常喜愛品茶。","iGenderType":"1","iMartialType":"3","sTitle":"以柔克剛","AfterStoryID":"0"}
{"id":"100037","s3DModel":"WD_fang","sMaxImage":"B100037","sAllImage":"100037","sMemberImage":"M100037","sSmallImage":"S100037","iFriendly":"1","sNpcName":"方雲華","sIntroduction":"武當派大弟子。相貌堂堂，風流倜儻，武功為當代弟子之首，自稱是風流劍客。除了女人之外，對於歷代書法名家的作品也多有偏愛。","iGenderType":"1","iMartialType":"3","sTitle":"玉面俠劍","AfterStoryID":"0"}
{"id":"100038","s3DModel":"WD_master","sMaxImage":"B100038","sAllImage":"100038","sMemberImage":"M100038","sSmallImage":"S100038","iFriendly":"0","sNpcName":"卓人清","sIntroduction":"現任武當掌門，與易蘭有一段不為人知的過往。因方雲華人品不佳、性格跋扈，擔心武當的未來。有意要將掌門之位傳於武功平平，卻為人敦厚的古實，卻不料就此埋下武當內亂​​的隱憂。","iGenderType":"1","iMartialType":"3","sTitle":"真武道人","AfterStoryID":"0"}
{"id":"100039","s3DModel":"WD_wife","sMaxImage":"B100039","sAllImage":"100039","sMemberImage":"M100039","sSmallImage":"S100039","iFriendly":"0","sNpcName":"卓夫人","sIntroduction":"卓人清妻子。","iGenderType":"0","iMartialType":"3","sTitle":"修真玉女","AfterStoryID":"0"}
{"id":"100040","s3DModel":"WD_guya","sMaxImage":"B100040","sAllImage":"100040","sMemberImage":"M100040","sSmallImage":"S100040","iFriendly":"0","sNpcName":"古葉","sIntroduction":"與卓人清、莊人駿並稱武當三聖。於太極拳的造詣極高。","iGenderType":"1","iMartialType":"3","sTitle":"虛谷道人","AfterStoryID":"0"}
{"id":"100041","s3DModel":"WD_older","sMaxImage":"B100041","sAllImage":"100041","sMemberImage":"M100041","sSmallImage":"S100041","iFriendly":"0","sNpcName":"莊人駿","sIntroduction":"與卓人清、古葉並稱武當三聖。於太極劍的造詣極高。","iGenderType":"1","iMartialType":"3","sTitle":"清音道人","AfterStoryID":"0"}
{"id":"100042","s3DModel":"WD_pupil","sMaxImage":"B100042","sAllImage":"100042","sMemberImage":"M100042","sSmallImage":"S100042","iFriendly":"0","sNpcName":"武當弟子","sIntroduction":"武當弟子","iGenderType":"1","iMartialType":"3","sTitle":"武當弟子","AfterStoryID":"0"}
{"id":"100043","s3DModel":"SL_Xue","sMaxImage":"B100043","sAllImage":"100043","sMemberImage":"M100043","sSmallImage":"S100043","iFriendly":"1","sNpcName":"虛真","sIntroduction":"少林寺慧能大師所收之徒弟，悟性極高，佛緣也深，法名雖是虛字輩，但論輩分卻是少林方丈的師弟。五年前大喜之日因新娘逃婚，看破紅塵，一心求死，為慧能所救，傳其降魔棍法。","iGenderType":"1","iMartialType":"4","sTitle":"伏虎羅漢","AfterStoryID":"0"}
{"id":"100044","s3DModel":"SL_master01","sMaxImage":"B100044","sAllImage":"100044","sMemberImage":"M100044","sSmallImage":"S100044","iFriendly":"0","sNpcName":"無因方丈","sIntroduction":"現任少林方丈，無字輩的大師兄。十年前聯絡正道高手擊敗天龍教，囚禁厲蒼天的主謀。然而令他始料不及的是，厲蒼天的繼任者龍王，比其兄更為狡詐凶險，天龍教並未因教主被擒而沒落，反而更加壯大。","iGenderType":"1","iMartialType":"4","sTitle":"少林三神僧","AfterStoryID":"0"}
{"id":"100045","s3DModel":"SL_Wuse","sMaxImage":"B100045","sAllImage":"100045","sMemberImage":"M100045","sSmallImage":"S100045","iFriendly":"0","sNpcName":"無色","sIntroduction":"少林般若堂首座，對本門七十二絕藝有著極深厚的浸淫，號稱少林武癡。統管少林十八銅人。","iGenderType":"1","iMartialType":"4","sTitle":"少林三神僧","AfterStoryID":"0"}
{"id":"100046","s3DModel":"SL_Wuhei","sMaxImage":"B100046","sAllImage":"100046","sMemberImage":"M100046","sSmallImage":"S100046","iFriendly":"0","sNpcName":"無慧","sIntroduction":"少林羅漢堂首座。","iGenderType":"1","iMartialType":"4","sTitle":"少林三神僧","AfterStoryID":"0"}
{"id":"100047","s3DModel":"SL_Wucheng","sMaxImage":"B100047","sAllImage":"100047","sMemberImage":"M100047","sSmallImage":"S100047","iFriendly":"0","sNpcName":"無嗔","sIntroduction":"少林達摩堂首座，方丈無因以下的少林第一高手，無戒的親兄弟。對無戒背叛少林一事耿耿於懷，一心要將其捉回少林處置。","iGenderType":"1","iMartialType":"4","sTitle":"降龍羅漢","AfterStoryID":"0"}
{"id":"100048","s3DModel":"SL_Wujie","sMaxImage":"B100048","sAllImage":"100048","sMemberImage":"M100048","sSmallImage":"S100048","iFriendly":"0","sNpcName":"無戒","sIntroduction":"少林達摩堂武僧，盜取藏經閣至寶，成為少林叛徒。為逃避少林追殺，隱姓埋名躲在洛陽。常常出沒於洛陽賭坊的地下拳市，靠打黑市拳賺錢揮霍。","iGenderType":"1","iMartialType":"4","sTitle":"不戒惡僧","AfterStoryID":"0"}
{"id":"100049","s3DModel":"SL_Pupil","sMaxImage":"B100049","sAllImage":"100049","sMemberImage":"M100049","sSmallImage":"S100049","iFriendly":"0","sNpcName":"少林門人","sIntroduction":"少林弟子","iGenderType":"1","iMartialType":"4","sTitle":"少林門人","AfterStoryID":"0"}
{"id":"100050","s3DModel":"SL_Pupil02","sMaxImage":"B100049","sAllImage":"100049","sMemberImage":"M100049","sSmallImage":"S100049","iFriendly":"0","sNpcName":"少林門人","sIntroduction":"少林弟子","iGenderType":"1","iMartialType":"4","sTitle":"少林門人","AfterStoryID":"0"}
{"id":"100051","s3DModel":"Golden18_blade","sMaxImage":"B100050","sAllImage":"100050","sMemberImage":"M100050","sSmallImage":"S100050","iFriendly":"0","sNpcName":"十八銅人","sIntroduction":"十八銅人","iGenderType":"1","iMartialType":"4","sTitle":"金身羅漢","AfterStoryID":"0"}
{"id":"100052","s3DModel":"Golden18_staff","sMaxImage":"B100050","sAllImage":"100050","sMemberImage":"M100050","sSmallImage":"S100050","iFriendly":"0","sNpcName":"十八銅人","sIntroduction":"十八銅人","iGenderType":"1","iMartialType":"4","sTitle":"金身羅漢","AfterStoryID":"0"}
{"id":"100053","s3DModel":"Golden18_cuff","sMaxImage":"B100050","sAllImage":"100050","sMemberImage":"M100050","sSmallImage":"S100050","iFriendly":"0","sNpcName":"十八銅人","sIntroduction":"十八銅人","iGenderType":"1","iMartialType":"4","sTitle":"金身羅漢","AfterStoryID":"0"}
{"id":"100054","s3DModel":"XL_ren","sMaxImage":"B100054","sAllImage":"100054","sMemberImage":"M100054","sSmallImage":"S100054","iFriendly":"1","sNpcName":"任清璇","sIntroduction":"貌如月季，態擬水仙。個性善良，但不易和人親近，身世鮮為人知。此人深愛花藝，對各類花卉如數家珍，身上會散發出一股淡淡花香，是個謎樣的女子。","iGenderType":"0","iMartialType":"5","sTitle":"姚黃仙子","AfterStoryID":"0"}
{"id":"100055","s3DModel":"Lier_zhao","sMaxImage":"B100055","sAllImage":"100055","sMemberImage":"M100055","sSmallImage":"S100055","iFriendly":"1","sNpcName":"趙雅兒","sIntroduction":"小名紫衣，外表清純美麗，看似柔弱婉約，其實是詐騙集團中人。因自幼長於滿是騙徒的奸狡環境中，而養成多疑，敏感，善於偽裝的性格。傾慕強大的男性，對於信任的人也會以真心相待。","iGenderType":"0","iMartialType":"0","sTitle":"江湖遊俠","AfterStoryID":"0"}
{"id":"100056","s3DModel":"Hunter_ziwen","sMaxImage":"B100056","sAllImage":"100056","sMemberImage":"M100056","sSmallImage":"S100056","iFriendly":"1","sNpcName":"紀玟","sIntroduction":"一頭紅髮，容姿豔麗。獸王莊四莊主，自小由叔父萬青山一手帶大。耳濡目染，對於捕獸、馴獸頗有辦法，手中的皮鞭乃其八歲那年所殺的巨鱷皮製成。個性獨立，脾氣潑辣。","iGenderType":"0","iMartialType":"6","sTitle":"河東獅","AfterStoryID":"0"}
{"id":"100057","s3DModel":"Pili_red","sMaxImage":"B100057","sAllImage":"100057","sMemberImage":"M100057","sSmallImage":"S100057","iFriendly":"1","sNpcName":"秦紅殤","sIntroduction":"霹靂堂護法，一心想重振霹靂堂威名。看似高傲強悍，實則內心也有柔情似水的一面。","iGenderType":"0","iMartialType":"7","sTitle":"霹靂火","AfterStoryID":"0"}
{"id":"100058","s3DModel":"DL_blue","sMaxImage":"B100058","sAllImage":"100058","sMemberImage":"M100058","sSmallImage":"S100058","iFriendly":"1","sNpcName":"藍婷","sIntroduction":"毒龍教歷任最年輕的教主。面貌姣好，有苗家姑娘的直率與天真，卻又有手段狠毒的一面，讓人著實猜不透她的心。擅長使毒、淬毒；喜愛江南絲綢織品。","iGenderType":"0","iMartialType":"8","sTitle":"毒龍教主","AfterStoryID":"0"}
{"id":"100059","s3DModel":"Etc_shiyan","sMaxImage":"B100059","sAllImage":"100059","sMemberImage":"M100059","sSmallImage":"S100059","iFriendly":"1","sNpcName":"史燕","sIntroduction":"身世不詳，人稱「盜墓燕」。由於從小便是孤兒，養成獨立而古靈精怪的個性，見錢眼開，喜好一切的財寶古玩，尤以金飾為甚。","iGenderType":"0","iMartialType":"0","sTitle":"盜墓燕","AfterStoryID":"0"}
{"id":"100060","s3DModel":"Fist_chili","sMaxImage":"B100060","sAllImage":"100060","sMemberImage":"M100060","sSmallImage":"S100060","iFriendly":"1","sNpcName":"齊麗","sIntroduction":"野拳門門主齊老之獨生女，嬌俏而生性乖巧，愛吃酸甜的零嘴。平時隨著齊老在街頭賣藝，無意習武，一心只想做個普通的姑娘。","iGenderType":"0","iMartialType":"9","sTitle":"江湖遊俠","AfterStoryID":"0"}
{"id":"100061","s3DModel":"killer_snow","sMaxImage":"B100061","sAllImage":"100061","sMemberImage":"M100061","sSmallImage":"S100061","iFriendly":"1","sNpcName":"風吹雪","sIntroduction":"天意城殺手，代號為「花」。為四大殺手之一「恃」的徒弟。忠於組織，外冷內熱；容貌秀美，氣質孤傲。平日作男性打扮行動。師父「恃」因任務失敗而死，此後便一直等待著為師父復仇的機會。","iGenderType":"0","iMartialType":"10","sTitle":"天意之花","AfterStoryID":"0"}
{"id":"100062","s3DModel":"killer_snow2","sMaxImage":"B100062","sAllImage":"100062","sMemberImage":"M100062","sSmallImage":"S100062","iFriendly":"1","sNpcName":"風吹雪","sIntroduction":"談吐優雅，風度翩翩的奇男子，擁有一張比女人還美的面孔。深諳酒道，喜酒具聊若指掌。","iGenderType":"0","iMartialType":"10","sTitle":"多情公子","AfterStoryID":"0"}
{"id":"100063","s3DModel":"killer_black","sMaxImage":"B100063","sAllImage":"100063","sMemberImage":"M100063","sSmallImage":"S100063","iFriendly":"0","sNpcName":"花","sIntroduction":"神秘的黑衣殺手，沒有人知道其真實身分。","iGenderType":"0","iMartialType":"10","sTitle":"神秘殺手","AfterStoryID":"0"}
{"id":"100064","s3DModel":"Fist_master","sMaxImage":"B100064","sAllImage":"100064","sMemberImage":"M100064","sSmallImage":"S100064","iFriendly":"0","sNpcName":"齊老","sIntroduction":"野拳門門主，這世間唯一掌握野球拳精髓之人，卻也是野拳門由盛而衰的直接見證。身患奇症而不能長時間習武，然而家境貧寒又請不起大夫，只得在洛陽定居，與女兒齊麗靠賣藝為生。","iGenderType":"1","iMartialType":"9","sTitle":"野拳門主","AfterStoryID":"0"}
{"id":"100065","s3DModel":"Guanfu_Gan","sMaxImage":"B100065","sAllImage":"100065","sMemberImage":"M100065","sSmallImage":"S100065","iFriendly":"1","sNpcName":"史剛","sIntroduction":"威震中原的名捕，曾獲皇帝親自御賜「鐵面無私」令牌一面，官拜三品，盜匪聞之喪膽。多年前曾將土鼠寨上下二十個土匪一舉成擒，傳為美談。對陶瓷藝品多有喜愛。","iGenderType":"1","iMartialType":"11","sTitle":"鐵面無私","AfterStoryID":"0"}
